exper,expersq,black,south66,enroll,smsa,momdad14,weight,wage,libcrd14,motheduc,fatheduc,KWW,IQ,educ
11,121,0,0,0,0,1,704926,964,0.0,12.0,6.0,42.0,123.0,17
15,225,0,0,0,1,1,722020,1374,1.0,12.0,12.0,45.0,102.44978165938865,12
10,100,0,0,0,1,1,373482,800,1.0,12.0,12.0,31.0,104.0,12
12,144,0,0,0,1,1,487904,609,1.0,11.0,7.0,43.0,108.0,12
3,9,0,0,0,1,1,363070,670,1.0,12.0,12.0,35.0,116.0,16
8,64,0,0,0,1,1,363070,445,1.0,7.0,8.0,26.0,92.0,11
6,36,0,0,0,1,1,363070,485,1.0,12.0,10.0,32.0,102.0,13
8,64,0,0,0,0,1,373396,710,1.0,16.0,12.0,45.0,109.0,18
14,196,0,0,0,0,0,373396,953,1.0,10.348136996612721,10.00344827586207,43.0,103.0,12
8,64,0,0,0,0,1,363070,480,1.0,8.0,10.0,22.0,102.44978165938865,11
8,64,0,0,0,1,1,373482,500,1.0,12.0,12.0,39.0,97.0,13
4,16,0,0,1,1,1,373482,457,1.0,12.0,12.0,42.0,101.0,16
0,0,0,0,0,0,1,354474,721,1.0,12.0,18.0,39.0,102.44978165938865,18
6,36,0,0,0,0,0,354474,733,1.0,12.0,10.00344827586207,41.0,102.44978165938865,12
15,225,0,0,0,0,1,391625,330,0.0,12.0,8.0,31.0,102.44978165938865,12
9,81,0,0,0,0,1,364640,410,1.0,11.0,8.0,40.0,98.0,12
9,81,0,0,0,0,1,347666,486,1.0,8.0,8.0,23.0,96.0,12
7,49,0,0,0,1,1,454179,962,0.0,13.0,9.0,46.0,122.0,18
2,4,0,0,0,0,1,337974,359,0.0,12.0,12.0,29.0,114.0,16
6,36,0,0,0,0,1,393859,330,1.0,12.0,9.0,37.0,100.0,12
10,100,0,0,0,0,0,364640,625,1.0,10.0,10.00344827586207,38.0,104.0,12
8,64,0,0,0,0,1,364640,495,1.0,8.0,5.0,35.0,111.0,12
11,121,0,0,0,0,0,476353,653,1.0,12.0,12.0,44.0,110.0,12
9,81,0,0,0,0,1,364640,722,1.0,12.0,15.0,26.0,87.0,12
7,49,0,0,0,0,1,354474,704,1.0,12.0,15.0,34.0,103.0,12
14,196,0,0,0,0,1,529281,514,0.0,3.0,1.0,31.0,102.44978165938865,9
13,169,0,0,0,1,1,476353,625,1.0,12.0,14.0,27.0,95.0,12
5,25,0,0,0,0,1,476353,622,1.0,15.0,12.0,41.0,116.0,18
5,25,0,0,0,1,1,364640,427,1.0,15.0,12.0,31.0,109.0,15
11,121,0,0,0,0,1,487904,653,0.0,12.0,12.0,36.0,104.0,12
12,144,0,0,0,0,1,542115,643,0.0,12.0,12.0,38.0,104.0,12
16,256,0,0,0,1,1,336056,575,0.0,12.0,12.0,37.0,110.0,12
15,225,0,0,1,0,0,361010,313,1.0,10.348136996612721,10.00344827586207,32.0,100.0,13
0,0,0,0,0,0,0,363070,664,1.0,16.0,10.00344827586207,39.0,116.0,18
13,169,0,0,0,0,1,361010,555,1.0,13.0,8.0,40.0,94.0,13
0,0,0,0,0,1,1,363070,300,1.0,12.0,12.0,44.0,102.44978165938865,18
7,49,0,0,0,0,1,729279,642,1.0,16.0,12.0,38.0,115.0,15
8,64,0,0,0,1,1,364640,667,1.0,8.0,12.0,45.0,123.0,14
4,16,0,0,0,1,1,364640,1320,1.0,13.0,15.0,47.0,113.0,18
6,36,0,0,0,1,0,363070,504,1.0,9.0,9.0,29.0,102.44978165938865,12
3,9,0,0,0,1,1,337974,781,1.0,12.0,12.0,29.0,106.0,16
5,25,0,0,0,1,1,337974,817,0.0,12.0,12.0,40.0,114.0,14
10,100,0,0,0,0,1,364640,520,1.0,6.0,12.0,32.0,95.0,12
9,81,0,0,0,0,1,364640,577,1.0,6.0,12.0,33.0,113.0,12
8,64,0,0,0,0,1,354474,375,1.0,6.0,12.0,16.0,102.44978165938865,11
6,36,0,0,0,0,1,354474,500,0.0,8.0,12.0,32.0,102.44978165938865,12
6,36,0,0,0,1,1,364640,625,1.0,12.0,12.0,48.0,111.0,16
12,144,0,0,0,0,1,352463,684,1.0,10.348136996612721,10.00344827586207,35.0,110.0,16
6,36,0,0,0,0,1,364640,470,1.0,12.0,12.0,31.0,100.0,14
8,64,0,0,0,0,1,347666,628,1.0,12.0,12.0,39.0,95.0,13
5,25,0,0,0,0,1,354474,525,1.0,8.0,12.0,20.0,102.44978165938865,13
14,196,0,0,0,0,1,361010,554,0.0,8.0,8.0,34.0,100.0,12
3,9,0,0,0,1,1,354474,641,1.0,12.0,12.0,36.0,130.0,16
15,225,0,0,0,1,1,352463,513,0.0,12.0,8.0,36.0,98.0,13
9,81,0,0,0,1,1,364640,604,1.0,12.0,12.0,36.0,103.0,12
14,196,0,0,0,1,1,352463,700,0.0,15.0,8.0,39.0,108.0,13
15,225,0,0,0,1,1,704926,606,1.0,12.0,8.0,38.0,102.44978165938865,12
15,225,0,0,0,1,0,704926,1021,1.0,12.0,10.00344827586207,47.0,101.0,12
13,169,0,0,0,1,1,476353,714,1.0,12.0,16.0,43.0,90.0,12
10,100,0,0,0,1,1,364640,500,1.0,8.0,8.0,34.0,79.0,12
10,100,0,0,0,1,1,364640,583,1.0,8.0,14.0,47.0,94.0,12
13,169,0,0,0,1,1,476353,706,0.0,8.0,5.0,41.0,115.0,12
8,64,0,0,1,0,1,484311,520,1.0,12.0,11.0,39.0,118.0,16
7,49,0,0,0,1,1,484311,656,1.0,10.348136996612721,10.00344827586207,41.0,114.0,16
6,36,0,0,0,1,1,370732,684,1.0,14.0,16.0,33.0,114.0,16
6,36,0,0,0,1,1,400440,276,1.0,11.0,11.0,33.0,84.0,13
15,225,1,0,0,1,1,141996,707,1.0,12.0,10.00344827586207,37.0,92.0,13
16,256,0,0,0,1,1,358351,788,1.0,11.0,8.0,42.0,107.0,12
7,49,0,0,0,1,1,484311,1319,1.0,12.0,18.0,44.0,137.0,18
8,64,0,0,0,1,1,370732,404,0.0,8.0,9.0,33.0,129.0,14
3,9,0,0,1,1,1,360396,300,1.0,12.0,12.0,41.0,101.0,16
8,64,0,0,0,1,1,370732,673,1.0,12.0,12.0,40.0,98.0,12
16,256,0,0,0,1,1,358351,722,0.0,8.0,10.00344827586207,41.0,108.0,12
4,16,0,0,0,0,1,358554,769,0.0,2.0,8.0,37.0,114.0,16
8,64,0,0,0,0,1,529281,760,1.0,12.0,6.0,37.0,110.0,16
6,36,0,0,0,0,1,529281,434,1.0,12.0,11.0,37.0,111.0,18
15,225,0,0,0,0,1,352463,1192,1.0,8.0,12.0,30.0,99.0,13
8,64,0,0,1,0,0,476353,462,1.0,4.0,10.00344827586207,39.0,113.0,17
6,36,0,0,0,0,1,363070,370,1.0,12.0,12.0,29.0,101.0,12
12,144,0,0,0,0,1,487904,475,0.0,12.0,12.0,25.0,99.0,12
10,100,0,0,0,0,1,373482,435,0.0,12.0,12.0,37.0,101.0,12
8,64,0,0,0,0,1,373482,332,1.0,12.0,8.0,24.0,75.0,12
9,81,0,0,0,1,1,542115,640,1.0,12.0,12.0,49.0,102.0,16
16,256,0,0,0,0,0,401122,505,0.0,6.0,10.00344827586207,29.0,91.0,12
7,49,0,0,0,0,1,454179,625,0.0,12.0,10.0,38.0,113.0,16
13,169,0,0,0,0,1,454179,462,1.0,8.0,10.00344827586207,34.0,120.0,12
4,16,0,0,0,1,1,370732,817,1.0,16.0,16.0,42.0,134.0,17
1,1,0,0,1,1,1,360396,433,1.0,13.0,10.00344827586207,26.0,105.0,17
5,25,0,0,0,1,1,360396,641,1.0,12.0,15.0,32.0,98.0,14
4,16,0,0,1,0,1,360396,225,1.0,12.0,15.0,28.0,107.0,15
13,169,1,0,1,1,0,167813,721,1.0,14.0,10.00344827586207,39.0,110.0,15
4,16,0,0,0,1,1,370732,722,1.0,12.0,12.0,30.0,101.0,16
7,49,0,0,0,1,1,484311,817,1.0,16.0,16.0,31.0,107.0,16
5,25,0,0,0,1,1,370732,664,1.0,13.0,16.0,43.0,115.0,16
4,16,0,0,0,1,0,370732,897,1.0,12.0,12.0,39.0,121.0,18
17,289,0,0,0,1,1,358351,793,1.0,10.348136996612721,10.00344827586207,40.0,115.0,11
10,100,0,0,0,1,1,484311,539,1.0,12.0,10.0,42.0,134.0,15
10,100,0,0,0,1,1,370732,897,1.0,12.0,10.0,39.0,102.44978165938865,11
9,81,0,0,0,1,1,484311,721,1.0,12.0,13.0,52.0,105.0,15
5,25,0,0,0,1,1,360396,925,1.0,12.0,12.0,28.0,97.0,13
10,100,0,0,0,1,1,370732,508,1.0,10.0,8.0,38.0,108.0,12
10,100,0,0,0,1,1,358351,929,1.0,10.0,8.0,45.0,113.0,16
10,100,0,0,0,1,1,398168,705,1.0,10.348136996612721,10.00344827586207,47.0,96.0,17
12,144,0,0,0,1,0,484311,865,1.0,5.0,10.00344827586207,39.0,102.44978165938865,12
2,4,0,0,0,1,1,360396,520,1.0,12.0,12.0,41.0,137.0,16
6,36,0,0,0,1,1,360396,417,1.0,8.0,10.0,30.0,102.44978165938865,12
5,25,0,0,1,1,1,370732,266,1.0,10.0,10.0,37.0,102.44978165938865,15
3,9,0,0,0,1,1,360396,625,1.0,14.0,16.0,30.0,102.44978165938865,15
13,169,0,0,0,1,1,484311,940,1.0,12.0,10.00344827586207,34.0,110.0,12
3,9,0,0,0,1,1,360396,766,1.0,12.0,16.0,38.0,120.0,16
14,196,0,0,0,1,1,484311,801,1.0,12.0,10.0,26.0,102.44978165938865,9
7,49,0,0,0,1,1,370732,707,1.0,12.0,10.0,36.0,105.0,15
12,144,0,0,0,1,0,468402,684,1.0,10.0,10.00344827586207,40.0,121.0,12
4,16,0,0,0,1,1,358554,417,1.0,12.0,9.0,29.0,113.0,16
5,25,0,0,0,1,1,468402,600,0.0,12.0,8.0,41.0,113.0,18
4,16,0,0,0,1,0,360396,682,0.0,13.0,10.00344827586207,37.0,101.0,15
7,49,0,0,0,0,1,236774,918,1.0,9.0,12.0,41.0,104.0,18
14,196,0,0,0,1,0,175194,738,1.0,10.348136996612721,10.00344827586207,37.0,96.0,12
10,100,0,0,1,1,1,358554,1167,1.0,12.0,10.0,32.0,92.0,12
12,144,0,0,0,1,1,468402,765,0.0,10.0,10.0,23.0,80.0,11
8,64,0,0,0,1,1,358554,962,0.0,10.0,10.0,28.0,117.0,12
3,9,0,0,0,1,1,358554,300,1.0,12.0,12.0,44.0,134.0,18
2,4,0,0,0,1,1,348558,658,1.0,12.0,12.0,42.0,126.0,16
8,64,0,0,0,1,1,358554,462,1.0,8.0,8.0,25.0,95.0,12
6,36,0,0,0,1,1,348558,721,1.0,8.0,8.0,18.0,102.0,12
7,49,0,0,0,1,1,348558,865,0.0,12.0,8.0,36.0,102.44978165938865,12
7,49,0,0,0,1,1,348558,596,1.0,5.0,7.0,22.0,102.44978165938865,11
14,196,0,0,0,1,1,358351,909,1.0,10.0,8.0,42.0,112.0,12
11,121,0,0,0,1,1,484311,1049,1.0,10.0,8.0,45.0,102.44978165938865,12
15,225,0,0,0,1,1,358351,455,1.0,10.348136996612721,10.00344827586207,47.0,104.0,13
9,81,1,0,0,0,1,99110,675,1.0,10.348136996612721,10.00344827586207,32.0,81.0,12
6,36,1,0,0,1,1,96681,721,1.0,10.348136996612721,10.00344827586207,20.0,70.0,12
20,400,1,0,0,1,1,141996,600,1.0,8.0,8.0,33.540668241646976,102.44978165938865,7
10,100,1,0,0,1,1,99110,925,1.0,8.0,8.0,18.0,70.0,12
10,100,0,0,0,1,1,370732,750,1.0,6.0,6.0,20.0,83.0,12
10,100,0,0,0,1,1,370732,563,1.0,6.0,6.0,13.0,84.0,12
6,36,0,0,0,1,1,370732,625,0.0,10.0,12.0,25.0,104.0,14
13,169,0,0,0,0,0,538123,300,1.0,10.348136996612721,10.00344827586207,30.0,82.0,10
9,81,0,0,0,0,1,370732,1380,1.0,12.0,8.0,32.0,109.0,12
5,25,0,0,0,1,1,348558,470,1.0,12.0,12.0,25.0,111.0,14
10,100,0,0,0,1,1,358554,788,1.0,12.0,12.0,37.0,97.0,12
3,9,0,0,1,1,1,348558,230,1.0,12.0,8.0,33.0,120.0,16
11,121,0,0,0,0,1,373482,389,1.0,12.0,12.0,34.0,102.44978165938865,10
15,225,0,0,0,1,1,401122,315,0.0,12.0,7.0,33.0,94.0,12
6,36,0,0,1,1,1,487904,355,1.0,5.0,3.0,46.0,116.0,17
12,144,0,0,0,1,1,373482,500,0.0,8.0,5.0,25.0,102.44978165938865,8
16,256,0,0,0,0,1,401122,650,0.0,11.0,8.0,30.0,102.44978165938865,11
9,81,0,0,0,1,1,373482,815,1.0,11.0,8.0,29.0,102.44978165938865,12
7,49,0,0,0,0,1,347666,649,1.0,12.0,13.0,33.0,101.0,13
11,121,0,0,0,1,0,454179,435,0.0,10.348136996612721,9.0,36.0,98.0,12
10,100,0,0,0,0,1,364640,600,0.0,15.0,10.0,32.0,110.0,11
7,49,0,0,0,1,1,373482,206,1.0,14.0,16.0,42.0,131.0,13
9,81,0,0,0,1,1,373482,481,1.0,11.0,12.0,46.0,122.0,12
5,25,0,0,0,1,1,363070,485,1.0,10.0,12.0,33.0,88.0,13
5,25,0,0,0,1,1,454179,759,0.0,12.0,12.0,39.0,111.0,18
8,64,0,0,0,1,1,347666,995,0.0,12.0,12.0,35.0,90.0,12
11,121,0,0,0,1,0,538123,1167,1.0,10.348136996612721,10.00344827586207,41.0,102.44978165938865,12
3,9,0,0,0,1,1,360396,314,1.0,12.0,12.0,38.0,120.0,16
6,36,0,0,0,1,1,360396,915,1.0,12.0,14.0,25.0,102.44978165938865,13
7,49,0,0,1,1,1,370732,664,1.0,12.0,16.0,35.0,102.44978165938865,13
11,121,0,0,0,1,0,484311,783,1.0,8.0,10.00344827586207,29.0,108.0,12
13,169,0,0,0,1,1,358351,650,1.0,12.0,8.0,43.0,99.0,13
12,144,0,0,0,1,1,364640,267,0.0,6.0,12.0,36.0,102.44978165938865,9
19,361,0,0,0,0,1,352463,355,0.0,8.0,8.0,33.540668241646976,102.44978165938865,8
19,361,0,0,0,0,0,391625,440,0.0,10.348136996612721,10.00344827586207,34.0,102.44978165938865,8
13,169,0,0,0,1,1,476353,475,0.0,12.0,6.0,31.0,80.0,11
15,225,0,0,0,1,1,352463,726,1.0,10.0,5.0,45.0,93.0,11
6,36,0,0,0,1,0,364640,721,1.0,12.0,17.0,42.0,96.0,16
16,256,0,0,0,1,0,352463,563,0.0,10.348136996612721,10.00344827586207,46.0,85.0,12
8,64,0,0,0,1,1,364640,600,1.0,13.0,12.0,32.0,108.0,12
4,16,0,0,0,1,1,354474,692,1.0,12.0,13.0,36.0,110.0,15
7,49,0,0,0,1,1,364640,423,1.0,11.0,10.0,43.0,118.0,15
6,36,0,0,0,1,1,354474,786,1.0,10.348136996612721,14.0,30.0,102.0,12
13,169,0,0,0,1,1,476353,1202,1.0,12.0,8.0,44.0,102.44978165938865,12
12,144,0,0,0,1,0,352463,577,1.0,18.0,10.00344827586207,46.0,113.0,16
3,9,0,0,0,0,1,1093919,635,1.0,10.0,11.0,37.0,112.0,18
9,81,0,0,0,1,1,364640,410,1.0,12.0,10.00344827586207,31.0,115.0,12
2,4,0,0,0,1,1,86649,370,1.0,10.0,12.0,30.0,117.0,16
4,16,0,0,0,1,1,89134,789,1.0,10.0,11.0,28.0,119.0,16
1,1,0,0,0,1,1,86649,450,1.0,10.0,11.0,32.0,102.44978165938865,17
10,100,0,0,0,1,1,89134,1251,1.0,12.0,11.0,39.0,94.0,12
8,64,0,0,0,1,1,484311,808,1.0,13.0,16.0,42.0,109.0,16
8,64,0,0,0,1,1,520447,308,0.0,12.0,8.0,49.0,107.0,16
12,144,0,0,0,0,1,476353,817,1.0,12.0,12.0,29.0,102.44978165938865,12
8,64,0,0,0,1,1,476353,673,1.0,6.0,6.0,38.0,121.0,16
11,121,0,0,1,0,1,476353,524,1.0,10.348136996612721,10.00344827586207,32.0,90.0,12
9,81,0,0,0,0,1,476353,275,0.0,9.0,8.0,34.0,102.44978165938865,15
5,25,0,0,0,0,1,364640,423,1.0,12.0,14.0,32.0,102.44978165938865,17
6,36,0,0,0,1,1,364640,641,1.0,8.0,10.0,38.0,102.44978165938865,16
10,100,0,0,0,0,1,364640,450,0.0,9.0,9.0,37.0,121.0,12
8,64,0,0,0,0,1,364640,333,1.0,7.0,6.0,21.0,89.0,12
14,196,0,0,0,0,1,361010,913,0.0,12.0,8.0,28.0,101.0,12
10,100,0,0,0,0,1,347666,128,0.0,9.0,8.0,21.0,68.0,11
5,25,0,0,0,0,1,364640,396,1.0,12.0,14.0,50.0,118.0,16
9,81,0,0,1,1,1,364640,475,1.0,12.0,12.0,40.0,102.0,13
12,144,0,0,0,0,1,476353,450,1.0,12.0,8.0,38.0,102.44978165938865,13
2,4,0,0,0,0,1,337974,300,1.0,12.0,12.0,27.0,102.0,16
5,25,0,0,0,1,1,476353,462,1.0,12.0,8.0,47.0,102.44978165938865,18
14,196,0,0,0,0,1,352463,630,1.0,9.0,7.0,48.0,109.0,12
15,225,0,0,0,0,1,352463,485,0.0,4.0,6.0,38.0,94.0,12
12,144,0,0,0,0,1,454179,549,1.0,6.0,5.0,34.0,115.0,12
7,49,0,0,0,0,1,337974,372,1.0,6.0,5.0,30.0,101.0,12
16,256,0,0,0,0,1,361010,641,1.0,8.0,4.0,41.0,92.0,12
11,121,0,0,0,1,0,454179,519,0.0,8.0,10.00344827586207,37.0,89.0,12
11,121,0,0,0,0,1,373482,385,1.0,11.0,5.0,32.0,71.0,9
7,49,0,0,0,1,1,487904,450,1.0,8.0,12.0,32.0,97.0,16
8,64,0,0,0,0,1,364640,315,1.0,12.0,10.0,38.0,116.0,12
9,81,0,0,0,0,1,487904,731,1.0,12.0,11.0,39.0,130.0,14
14,196,0,0,0,0,1,391625,325,1.0,12.0,6.0,34.0,102.0,12
6,36,0,0,0,1,1,373482,616,1.0,12.0,12.0,38.0,119.0,16
9,81,0,0,0,1,1,487904,346,1.0,10.0,10.0,45.0,104.0,15
9,81,0,0,0,1,1,373482,471,1.0,13.0,8.0,42.0,91.0,13
9,81,0,0,0,0,1,347666,300,0.0,8.0,7.0,34.0,93.0,12
5,25,0,0,0,1,1,354474,430,1.0,10.0,15.0,32.0,102.44978165938865,13
10,100,1,0,0,1,1,405634,267,0.0,8.0,12.0,37.0,95.0,12
10,100,0,0,0,1,0,364640,230,1.0,10.0,13.0,24.0,74.0,12
4,16,0,0,0,1,0,354474,432,1.0,10.0,10.00344827586207,24.0,115.0,14
8,64,0,0,0,1,1,364640,531,1.0,12.0,12.0,31.0,89.0,12
9,81,0,0,0,1,1,89134,1100,1.0,11.0,12.0,38.0,92.0,12
10,100,1,0,0,1,1,89240,588,1.0,12.0,8.0,25.0,104.0,12
6,36,0,0,0,0,1,476353,841,1.0,15.0,10.00344827586207,44.0,109.0,18
3,9,0,0,0,1,0,354474,641,1.0,10.0,10.00344827586207,23.0,124.0,15
14,196,0,0,0,1,1,361010,962,1.0,12.0,12.0,41.0,102.44978165938865,14
14,196,0,0,0,1,1,361010,921,0.0,12.0,11.0,37.0,102.44978165938865,13
6,36,0,0,0,0,1,414980,350,1.0,12.0,10.00344827586207,29.0,94.0,15
2,4,0,0,0,0,1,363070,385,1.0,12.0,12.0,25.0,102.44978165938865,16
11,121,0,0,0,0,1,401122,618,1.0,12.0,4.0,44.0,120.0,16
12,144,0,0,1,1,1,529281,470,1.0,10.348136996612721,10.00344827586207,35.0,103.0,13
9,81,0,0,0,0,0,373482,411,1.0,10.348136996612721,12.0,31.0,92.0,12
7,49,0,0,0,0,1,403411,400,1.0,10.0,12.0,24.0,111.0,12
16,256,0,0,0,1,1,391625,700,0.0,8.0,9.0,40.0,96.0,11
6,36,0,0,1,1,1,373482,311,0.0,12.0,12.0,40.0,103.0,15
4,16,0,0,0,0,1,363070,243,1.0,12.0,12.0,35.0,110.0,14
14,196,1,0,0,1,1,127854,248,0.0,7.0,5.0,35.0,67.0,12
13,169,1,0,0,1,1,135156,423,1.0,8.0,8.0,26.0,69.0,11
16,256,1,0,0,1,1,127854,600,1.0,8.0,8.0,32.0,91.0,11
2,4,1,0,0,1,1,102879,700,1.0,4.0,8.0,34.0,104.0,17
6,36,0,0,0,1,1,363070,300,1.0,12.0,10.0,36.0,124.0,12
6,36,0,0,0,1,1,363070,691,0.0,12.0,11.0,42.0,98.0,12
12,144,0,0,0,1,1,542115,600,1.0,9.0,7.0,48.0,86.0,12
12,144,0,0,0,1,0,476353,700,1.0,12.0,10.00344827586207,44.0,118.0,12
5,25,0,0,1,0,1,363070,275,0.0,12.0,12.0,33.540668241646976,98.0,14
19,361,1,0,0,1,1,151100,675,1.0,7.0,4.0,23.0,92.0,9
5,25,0,0,1,1,1,89134,449,1.0,12.0,12.0,40.0,116.0,17
8,64,0,0,0,1,1,116442,635,1.0,12.0,12.0,43.0,97.0,16
9,81,0,0,0,0,1,476353,1250,1.0,9.0,10.0,44.0,109.0,14
5,25,0,0,0,1,1,504643,962,1.0,18.0,8.0,33.0,105.0,18
1,1,0,0,0,0,0,363070,490,1.0,13.0,10.0,32.0,99.0,18
6,36,0,0,0,0,0,363070,586,1.0,13.0,10.0,28.0,102.44978165938865,12
13,169,0,0,0,0,1,361010,750,1.0,12.0,10.00344827586207,33.540668241646976,108.0,14
2,4,0,0,0,0,0,89134,326,1.0,12.0,12.0,39.0,100.0,18
5,25,0,0,0,1,1,116442,430,1.0,12.0,17.0,35.0,117.0,18
8,64,0,0,0,1,1,373482,571,1.0,11.0,12.0,25.0,101.0,12
6,36,0,0,0,0,1,373482,913,1.0,12.0,9.0,40.0,111.0,16
10,100,0,0,0,0,1,487904,577,1.0,10.0,4.0,44.0,101.0,14
15,225,0,0,0,0,1,352463,433,1.0,10.348136996612721,10.00344827586207,36.0,102.44978165938865,11
6,36,0,0,0,0,1,363070,505,0.0,8.0,9.0,21.0,102.44978165938865,12
10,100,0,0,0,0,1,352463,721,1.0,8.0,10.00344827586207,45.0,92.0,18
11,121,0,0,0,1,1,352463,962,1.0,8.0,14.0,38.0,106.0,16
13,169,0,0,0,1,1,487904,609,0.0,14.0,13.0,33.0,102.44978165938865,12
7,49,0,0,0,0,1,363070,450,0.0,12.0,12.0,33.0,102.44978165938865,12
15,225,0,0,0,0,1,391625,625,1.0,12.0,10.0,37.0,102.0,12
6,36,0,0,0,0,1,364640,713,1.0,12.0,10.0,28.0,115.0,14
6,36,0,0,0,0,1,354474,710,1.0,10.0,8.0,37.0,99.0,12
10,100,0,0,0,1,1,704926,913,1.0,11.0,10.0,48.0,118.0,16
10,100,0,0,0,0,1,708947,418,0.0,8.0,8.0,21.0,102.44978165938865,8
10,100,0,0,0,0,1,476353,692,1.0,13.0,16.0,37.0,132.0,13
16,256,0,0,0,1,1,352463,260,0.0,10.348136996612721,10.00344827586207,34.0,102.44978165938865,12
7,49,0,0,0,1,1,364640,650,1.0,12.0,16.0,26.0,108.0,13
5,25,0,0,0,1,1,354474,610,1.0,12.0,16.0,35.0,103.0,14
11,121,0,0,0,1,1,476353,726,1.0,14.0,10.0,40.0,98.0,12
13,169,0,0,0,1,1,352463,767,0.0,8.0,11.0,44.0,111.0,13
9,81,0,0,0,0,1,373482,620,0.0,12.0,11.0,29.0,97.0,12
5,25,0,0,0,1,1,364640,721,0.0,12.0,10.00344827586207,33.0,101.0,16
2,4,0,0,0,1,1,373482,516,1.0,14.0,12.0,36.0,129.0,18
7,49,0,0,0,0,1,363070,400,0.0,10.0,11.0,37.0,85.0,12
7,49,0,0,0,1,1,414980,808,1.0,13.0,13.0,39.0,106.0,14
6,36,0,0,0,0,1,363070,460,0.0,7.0,7.0,27.0,102.44978165938865,12
9,81,0,0,0,0,1,361010,642,0.0,12.0,18.0,45.0,120.0,17
10,100,0,0,0,0,1,373482,519,1.0,8.0,8.0,28.0,107.0,12
6,36,0,0,0,1,1,337974,568,0.0,12.0,10.0,32.0,109.0,12
2,4,0,0,0,0,1,337974,693,1.0,12.0,10.0,28.0,102.44978165938865,16
13,169,0,0,0,1,0,487904,978,1.0,12.0,8.0,49.0,106.0,12
14,196,0,0,0,0,1,361010,779,0.0,8.0,12.0,34.0,106.0,12
7,49,0,0,0,1,1,347666,443,0.0,9.0,8.0,32.0,95.0,14
11,121,0,0,0,1,1,352463,692,1.0,12.0,9.0,39.0,105.0,16
4,16,0,0,0,0,1,364640,417,1.0,12.0,12.0,44.0,131.0,16
13,169,0,0,0,1,1,542115,773,0.0,12.0,8.0,32.0,93.0,11
5,25,0,0,0,1,0,430739,400,1.0,8.0,10.00344827586207,33.0,88.0,15
9,81,0,0,0,1,0,347666,900,0.0,11.0,10.00344827586207,38.0,100.0,12
9,81,0,0,0,0,1,454179,700,1.0,8.0,12.0,32.0,107.0,16
2,4,0,0,0,0,1,337974,485,0.0,12.0,8.0,35.0,104.0,16
7,49,0,0,0,1,1,111021,894,0.0,9.0,8.0,30.0,107.0,16
5,25,0,0,0,1,1,111021,750,1.0,10.348136996612721,10.00344827586207,42.0,126.0,18
14,196,0,0,0,0,1,352463,1055,1.0,8.0,10.00344827586207,47.0,109.0,13
10,100,0,0,0,0,1,364640,933,1.0,10.348136996612721,10.0,42.0,112.0,12
8,64,0,0,0,0,1,364640,568,1.0,12.0,10.0,22.0,105.0,12
3,9,0,0,1,1,1,354474,987,1.0,12.0,8.0,36.0,133.0,16
2,4,0,0,0,1,1,354474,769,1.0,12.0,8.0,36.0,102.44978165938865,16
9,81,0,0,1,0,1,414980,648,0.0,12.0,8.0,33.0,114.0,12
8,64,0,0,0,0,1,487904,449,0.0,14.0,12.0,38.0,99.0,16
9,81,0,0,0,0,1,347666,580,0.0,12.0,10.0,25.0,114.0,12
19,361,0,0,0,0,1,401122,550,0.0,10.0,7.0,34.0,102.44978165938865,8
11,121,0,0,0,1,1,476353,800,1.0,12.0,9.0,35.0,123.0,12
6,36,0,0,0,1,0,354474,160,1.0,12.0,12.0,34.0,83.0,12
5,25,0,0,0,1,1,364640,462,1.0,17.0,16.0,42.0,102.44978165938865,17
5,25,0,0,0,1,1,363070,425,1.0,12.0,12.0,46.0,102.44978165938865,14
18,324,0,0,0,1,1,361010,600,0.0,12.0,8.0,39.0,102.44978165938865,8
3,9,0,0,0,1,1,373482,866,1.0,12.0,12.0,37.0,127.0,17
10,100,0,0,0,1,1,386295,683,1.0,10.0,10.00344827586207,49.0,87.0,12
9,81,0,0,0,1,1,347666,1115,1.0,11.0,12.0,48.0,100.0,12
8,64,0,0,0,1,1,347666,1100,1.0,11.0,12.0,48.0,104.0,12
6,36,0,0,0,0,1,337974,286,1.0,11.0,12.0,49.0,106.0,12
8,64,0,0,0,1,1,373482,513,1.0,12.0,12.0,46.0,127.0,14
7,49,0,0,1,1,1,373482,650,1.0,12.0,12.0,52.0,109.0,13
13,169,0,0,0,1,1,454179,1039,1.0,9.0,12.0,48.0,85.0,12
8,64,0,0,0,1,1,347666,700,1.0,9.0,12.0,46.0,93.0,12
7,49,0,0,0,1,1,476353,315,1.0,12.0,12.0,30.0,102.44978165938865,18
15,225,0,0,0,0,1,361010,310,1.0,8.0,7.0,40.0,100.0,12
10,100,0,0,0,0,0,373482,335,0.0,10.348136996612721,10.00344827586207,37.0,102.44978165938865,11
8,64,0,0,0,0,0,363070,518,0.0,10.348136996612721,10.00344827586207,20.0,71.0,11
6,36,0,0,0,1,1,373482,709,0.0,12.0,12.0,36.0,88.0,16
7,49,0,0,0,0,1,337974,623,0.0,12.0,8.0,32.0,93.0,12
9,81,0,0,0,0,1,347666,298,0.0,12.0,8.0,26.0,98.0,13
4,16,0,0,0,1,1,337974,625,1.0,12.0,10.0,35.0,110.0,14
